"","Participant","Demo_country","Demo_lang1","Demo_lang2","Demo_lang3","Demo_moral_reason","Demo_religion","Demo_lang4","Demo_rightwrong","Demo_gender","Label","TrialType","Group","Number","Valence","R1B","R2","R3","R4","R5","R6"
"878",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","11","none","Very bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"879",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","13","none","Good","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"880",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","1","none","Good","Probably there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"881",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","5","none","Very bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"882",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","8","none","Bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"883",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","7","none","Somewhat wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"884",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","14","none","Bad","Probably there is a correct answer","Almost everyone would agree with me","Somewhat difficult",NA,NA
"885",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","3","none","Very bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"886",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","10","none","Somewhat wrong","Probably there is a correct answer","Some of them would agree with me","Somewhat difficult",NA,NA
"887",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","2","none","Bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"888",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","9","none","Somewhat wrong","Probably there is a correct answer","Some of them would agree with me","Very difficult",NA,NA
"889",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","12","none","Very bad","Definitely there is a correct answer","Almost everyone would agree with me","Somewhat easy",NA,NA
"890",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","fillers","filler","none","6","none","Somewhat bad","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"891",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","8","Pos",NA,NA,NA,NA,"The other person is clearly mistaken","Mildly comfortable"
"892",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","9","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Extremely uncomfortable"
"893",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","4","Pos",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Extremely comfortable"
"894",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","10","Pos",NA,NA,NA,NA,"The other person is likely mistaken","Mildly comfortable"
"895",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","5","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Mildly uncomfortable"
"896",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","6","Pos",NA,NA,NA,NA,"The other person is clearly mistaken","Very uncomfortable"
"897",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","7","Neg",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly comfortable"
"898",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","1","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Very uncomfortable"
"899",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","2","Pos",NA,NA,NA,NA,"The other person is clearly mistaken","Very uncomfortable"
"900",57,"USA","English","Hebrew","","checked;unchecked;unchecked;unchecked","unchecked;unchecked;unchecked;unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","no","man","test_phase2","test","B","3","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Extremely uncomfortable"
"901",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","practice","1","NULL","none","none","Somewhat bad","Probably there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"902",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","practice","2","NULL","none","none","Good","Definitely no correct answer","Most of them would agree with me","Very easy",NA,NA
"903",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase1","test","B","5","Neg","Very bad","Definitely there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"904",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase1","test","B","3","Neg","Somewhat wrong","Probably there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"905",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase1","test","B","4","Pos","Very Good","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"906",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase1","test","B","6","Pos","Very Good","Definitely there is a correct answer","Almost everyone would agree with me","Somewhat easy",NA,NA
"907",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase1","test","B","2","Pos","Very Good","Definitely there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"908",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase1","test","B","9","Neg","Very bad","Probably no correct answer","Almost everyone would agree with me","Very easy",NA,NA
"909",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase1","test","B","10","Pos","Somewhat bad","Maybe there is a correct answer","Some of them would agree with me","A little difficult",NA,NA
"910",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase1","test","B","8","Pos","Good","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"911",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase1","test","B","1","Neg","Very bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"912",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase1","test","B","7","Neg","Good","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"913",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","fillers","filler","none","10","none","Somewhat wrong","Maybe there is a correct answer","Some of them would agree with me","A little easy",NA,NA
"914",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","fillers","filler","none","14","none","Bad","Maybe there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"915",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","fillers","filler","none","6","none","Somewhat wrong","Maybe there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"916",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","fillers","filler","none","12","none","Good","Maybe no correct answer","Some of them would agree with me","A little difficult",NA,NA
"917",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","fillers","filler","none","2","none","Somewhat wrong","Maybe there is a correct answer","Most of them would agree with me","A little difficult",NA,NA
"918",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","fillers","filler","none","7","none","Somewhat bad","Maybe there is a correct answer","Almost everyone would agree with me","Somewhat easy",NA,NA
"919",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","fillers","filler","none","3","none","Very bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"920",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","fillers","filler","none","5","none","Good","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"921",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","fillers","filler","none","13","none","Somewhat bad","Maybe there is a correct answer","Some of them would agree with me","A little easy",NA,NA
"922",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","fillers","filler","none","9","none","Somewhat bad","Maybe there is a correct answer","Almost everyone would disagree with me","Somewhat difficult",NA,NA
"923",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","fillers","filler","none","4","none","Very Good","Probably there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"924",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","fillers","filler","none","11","none","Very bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"925",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","fillers","filler","none","1","none","Good","Maybe no correct answer","Almost everyone would agree with me","Somewhat easy",NA,NA
"926",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","fillers","filler","none","8","none","Somewhat wrong","Maybe there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"927",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase2","test","B","2","Pos",NA,NA,NA,NA,"Probably neither of us needs to be mistaken","Mildly uncomfortable"
"928",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase2","test","B","3","Neg",NA,NA,NA,NA,"The other person is likely mistaken","Very uncomfortable"
"929",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase2","test","B","4","Pos",NA,NA,NA,NA,"Neither of us needs to be mistaken","Extremely uncomfortable"
"930",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase2","test","B","1","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Extremely uncomfortable"
"931",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase2","test","B","10","Pos",NA,NA,NA,NA,"Probably neither of us needs to be mistaken","Mildly uncomfortable"
"932",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase2","test","B","8","Pos",NA,NA,NA,NA,"Neither of us needs to be mistaken","Mildly comfortable"
"933",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase2","test","B","5","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Extremely uncomfortable"
"934",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase2","test","B","6","Pos",NA,NA,NA,NA,"The other person is likely mistaken","Very uncomfortable"
"935",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase2","test","B","9","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Extremely uncomfortable"
"936",30,"Canada","Arabic","French","English","unchecked;checked;checked;unchecked","checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","checked","notsure","man","test_phase2","test","B","7","Neg",NA,NA,NA,NA,"The other person is maybe mistaken","Mildly uncomfortable"
"937",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","practice","1","NULL","none","none","Somewhat wrong","Maybe no correct answer","Most of them would agree with me","Somewhat difficult",NA,NA
"938",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","practice","2","NULL","none","none","Bad","Probably there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"939",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","2","Pos","Very Good","Probably there is a correct answer","Some of them would agree with me","Very easy",NA,NA
"940",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","9","Neg","Bad","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"941",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","10","Pos","Good","Maybe no correct answer","Most of them would agree with me","A little easy",NA,NA
"942",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","1","Neg","Very bad","Definitely there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"943",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","4","Pos","Somewhat bad","Maybe there is a correct answer","Some of them would agree with me","A little easy",NA,NA
"944",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","6","Pos","Good","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"945",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","7","Neg","Good","Maybe there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"946",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","5","Neg","Somewhat bad","Maybe no correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"947",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","8","Pos","Very Good","Probably there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"948",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase1","test","B","3","Neg","Bad","Maybe there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"949",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","5","none","Very bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"950",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","1","none","Good","Maybe there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"951",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","2","none","Somewhat bad","Probably no correct answer","Most of them would agree with me","A little easy",NA,NA
"952",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","11","none","Somewhat bad","Maybe there is a correct answer","Some of them would agree with me","A little difficult",NA,NA
"953",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","6","none","Bad","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"954",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","9","none","Good","Probably no correct answer","Almost everyone would agree with me","Somewhat difficult",NA,NA
"955",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","3","none","Bad","Maybe no correct answer","Almost everyone would agree with me","Somewhat difficult",NA,NA
"956",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","8","none","Somewhat bad","Maybe there is a correct answer","Most of them would agree with me","A little easy",NA,NA
"957",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","12","none","Good","Probably no correct answer","Most of them would agree with me","A little easy",NA,NA
"958",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","7","none","Very Good","Probably there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"959",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","13","none","Somewhat bad","Probably no correct answer","Some of them would agree with me","A little difficult",NA,NA
"960",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","4","none","Good","Probably there is a correct answer","Most of them would agree with me","A little easy",NA,NA
"961",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","14","none","Somewhat bad","Maybe no correct answer","Some of them would agree with me","A little difficult",NA,NA
"962",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","fillers","filler","none","10","none","Bad","Maybe there is a correct answer","Almost everyone would agree with me","A little easy",NA,NA
"963",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","9","Neg",NA,NA,NA,NA,"The other person is likely mistaken","Very uncomfortable"
"964",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","3","Neg",NA,NA,NA,NA,"The other person is maybe mistaken","Mildly uncomfortable"
"965",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","7","Neg",NA,NA,NA,NA,"The other person is maybe mistaken","Mildly uncomfortable"
"966",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","2","Pos",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly comfortable"
"967",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","4","Pos",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly uncomfortable"
"968",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","10","Pos",NA,NA,NA,NA,"The other person is likely mistaken","Mildly uncomfortable"
"969",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","5","Neg",NA,NA,NA,NA,"The other person is maybe mistaken","Mildly uncomfortable"
"970",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","1","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Extremely uncomfortable"
"971",35,"United Kingdom","english","","","unchecked;checked;unchecked;unchecked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","man","test_phase2","test","B","6","Pos",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly comfortable"
